word,image,emoji,fit
tenderloin,,🥩,2
tendinitis,,🦵,1
tendon,,🦵,2
tendril,,🌿,2
tenement,,🏢,2
tenet,,📜,1
tennis,,🎾,3
tenon,,🪵,1
tenor,,🎤,2
tense,,😬,2
tensile,,📏,1
tension,,😬,2
tent,,⛺️,3
tentacle,,🐙,3
tentative,,🤔,1
tenth,,🔟,2
tenuous,,🧵,1
tenure,,📜,1
tepee,,⛺️,3
tepid,,🌡️,2
tequila,,🥃,3
term,,📅,1
terminal,,✈️,2
terminate,,❌️,2
termination,,❌️,2
termini,,🚏,1
terminology,,📖,1
terminus,,🚏,2
termite,,🐜,3
tern,,🐦️,2
terrace,,🏡,2
terrain,,🏔️,2
terrapin,,🐢,2
terraria,,🪴,1
terrarium,,🪴,3
terrestrial,,🌍️,2
terrible,,😱,2
terrier,,🐕️,3
terrific,,🤩,2
terrified,,😱,3
terrify,,😱,2
terrifying,,😱,3
territorial,,🗺️,1
territory,,🗺️,2
terror,,😱,2
terrorism,,💣️,2
terrorist,,💣️,2
terrorize,,😱,2
terry,,🧻,1
terse,,✂️,1
tertiary,,3️⃣,1
test,,📝,3
testament,,📜,2
testate,,📜,1
testes,,🥚,2
testicle,,🥚,2
testify,,🗣️,2
testimonial,,📜,1
testimony,,🗣️,2
testis,,🥚,2
testosterone,,💪,1
testy,,😠,1
tetanus,,💉,1
tether,,⛓️,2
tetrahedron,,🔺,2
text,,💬,3
textile,,🧵,2
textual,,📝,2
texture,,🖐️,2
thalami,,🧠,1
thalamus,,🧠,2
than,,⚖️,1
thank,,🙏,3
thankful,,🙏,3
thankless,,🙅,1
thanks,,🙏,3
that,,👉️,1
thatch,,🛖,2
thaw,,🌡️,2
the,,📄,1
theater,,🎭️,3
theatre,,🎭️,3
theatrical,,🎭️,2
thee,,👤,1
theft,,🕵️,2
their,,👥,1
theirs,,👥,1
theism,,🙏,2
theistic,,🙏,1
them,,👥,1
thematic,,🎨,1
theme,,🎨,2
then,,➡️,1
thence,,➡️,1
theocracy,,🕌,1
theocratic,,🕌,1
theologian,,📖,2
theological,,📖,2
theology,,📖,2
theorem,,📐,2
theoretical,,🧠,1
theoretician,,🧠,1
theorist,,🧠,1
theorize,,💭,2
theory,,💭,2
therapeutic,,💊,2
therapeutics,,💊,2
therapist,,🛋️,2
therapy,,🛋️,2
there,,👉️,1
thermal,,🌡️,2
thermodynamic,,🌡️,1
thermodynamics,,🌡️,1
thermometer,,🌡️,3
thermonuclear,,☢️,2
thermos,,🍶,2
thermostat,,🌡️,2
thesauri,,📚️,1
thesaurus,,📚️,2
these,,👉️,1
theses,,📝,1
thesis,,📝,2
thespian,,🎭️,2
they,,👥,1
thiamin,,💊,1
thiamine,,💊,1
thick,,📏,2
thicken,,🍲,2
thicket,,🌳,2
thickness,,📏,2
thief,,🕵️,3
thieve,,🕵️,2
thievery,,🕵️,2
thieves,,🕵️,3
thievish,,🕵️,1
thigh,,🦵,3
thimble,,🪡,3
thimbleful,,🪡,1
thin,,📏,2
thine,,👤,1
thing,,📦️,1
think,,🤔,3
thinner,,🧴,2
third,,3️⃣,3
thirst,,🥵,2
thirsty,,🥵,3
thirteen,,🔢,3
thirteenth,,🔢,2
thirtieth,,🔢,2
thirty,,🔢,3
this,,👉️,1
thistle,,🌿,2
thither,,➡️,1
tho,,➡️,1
thong,,🩴,2
thoraces,,🫁,1
thoracic,,🫁,1
thorax,,🫁,2
thorn,,🌵,2
thorny,,🌵,2
thorough,,✅️,1
those,,👉️,1
thou,,👤,1
though,,➡️,1
thought,,💭,2
thoughtful,,🤔,2
thoughtless,,🙄,1
thousand,,🔢,2
thousandth,,🔢,1
thrall,,⛓️,1
thrash,,💥,2
thrasher,,🐦️,1
thread,,🧵,3
threat,,⚠️,2
threaten,,⚠️,2
three,,3️⃣,3
threesome,,3️⃣,1
thresh,,🌾,1
threshold,,🚪,2
threw,,🎯,2
thrice,,3️⃣,1
thrift,,💰️,2
thrifty,,💰️,2
thrill,,🎢,2
thriller,,🎬️,2
thrilling,,🎢,2
thrive,,🌱,2
thriven,,🌱,1
throat,,🗣️,2
throaty,,🗣️,1
throb,,💓,2
throe,,😖,1
thrombosis,,🩸,1
throne,,👑,3
throng,,👥,2
throttle,,🕹️,2
through,,➡️,1
throve,,🌱,1
throw,,🤾,3
thrown,,🤾,2
thru,,➡️,1
thrum,,🎸,1
thrush,,🐦️,3
thrust,,➡️,2
thud,,💥,2
thug,,🥷,2
thumb,,👍️,3
thump,,💥,2
thunder,,⛈️,3
thunderous,,⛈️,2
thus,,➡️,1
thwack,,💥,2
thwart,,🚫,2
thy,,👤,1
thyme,,🌿,3
thymus,,🫀,1
thyroid,,🦋,2
ti,,🎵,1
tiara,,👑,3
tibia,,🦴,2
tibiae,,🦴,1
tic,,😬,1
tick,,🕷️,2
ticker,,📈,2
ticket,,🎫,3
ticking,,⏰️,2
tickle,,🤣,2
ticklish,,🤣,2
tidal,,🌊,2
tidbit,,🍬,1
tiddlywinks,,🎲,1
tide,,🌊,3
tidings,,📰,1
tidy,,🧹,2
tie,,👔,3
tier,,🎂,2
tiff,,😤,1
tiger,,🐅,3
tight,,🤏,2
tighten,,🔧,2
tights,,🩱,2
tightwad,,💰️,1
tigress,,🐅,2
tilde,,🔣,1
tile,,🀄️,2
tiling,,🧱,2
till,,🌾,1
tillage,,🌾,1
tiller,,🚜,1
tilt,,📐,2
timber,,🪵,3
timbre,,🎵,1
time,,⏰️,3
timeless,,⏳️,1
timely,,⏰️,2
timer,,⏲️,3
times,,✖️,1
timid,,😳,2
timidity,,😳,1
timing,,⏱️,2
timorous,,😨,1
timpani,,🥁,2
timpanist,,🥁,1
tin,,🥫,2
tincture,,🧪,1
tinder,,🔥,2
tine,,🍴,1
tinge,,🎨,1
tingle,,✨️,1
tingly,,✨️,1
tinker,,🔧,2
tinkle,,🔔,2
tinny,,🔔,1
tinsel,,🎄,3
tint,,🎨,2
tiny,,🤏,2
tip,,💡,2
tipple,,🍸️,1
tipster,,🐎,1
tipsy,,🥴,2
tirade,,😡,1
tire,,🛞,3
tired,,😴,3
tireless,,💪,1
tiresome,,😩,1
tissue,,🧻,3
tit,,🐦️,1
titan,,💪,1
titanic,,🚢,2
titanium,,⚙️,1
tithe,,💰️,1
titillate,,😏,1
titillation,,😏,1
title,,🏷️,2
titled,,🏷️,1
titter,,🤭,2
tittle,,🔴,1
titular,,🏷️,1
tizzy,,😵,1
to,,➡️,1
toad,,🐸,3
toady,,🤥,1
toast,,🍞,3
toaster,,🍞,3
toasty,,🔥,2
tobacco,,🚬,3
tobacconist,,🚬,1
toboggan,,🛷,3
tocsin,,🔔,1
today,,📅,2
toddle,,🚼️,2
toddler,,🧒,3
toddy,,🍹,1
toe,,🦶,3
toffee,,🍬,2
toffy,,🍬,2
tofu,,🧊,2
toga,,👘,2
together,,🤝,2
toggle,,🔀,2
togs,,👕,1
toil,,😓,1
toilet,,🚽,3
toiletry,,🧴,2
toilette,,🚽,1
toilsome,,😓,1
token,,🪙,2
tokenism,,🪙,1
told,,🗣️,1
tolerable,,👍️,1
tolerance,,🤝,2
tolerant,,🤝,2
tolerate,,🤝,1
toleration,,🤝,1
toll,,🔔,2
tom,,🐈️,1
tomahawk,,🪓,3
tomato,,🍅,3
tomb,,⚰️,3
tome,,📖,2
tomorrow,,📅,2
ton,,⚖️,1
tonal,,🎵,1
tonality,,🎵,1
tone,,🎵,2
toneless,,🔇,1
tongs,,🥢,2
tongue,,👅,3
tonic,,🥤,2
tonnage,,⚖️,1
tonsil,,🫁,1
tonsillectomy,,🏥,1
tonsillitis,,🏥,1
tonsorial,,✂️,1
tonsure,,✂️,1
too,,➕️,1
took,,✋️,1
tool,,🔧,3
toot,,📯,2
tooth,,🦷,3
toothless,,🦷,2
toothsome,,😋,1
toothy,,🦷,2
top,,🔝,2
topaz,,💎,2
topic,,📌,2
topical,,📌,1
topless,,🚫,1
topographic,,🗺️,1
topographical,,🗺️,1
topography,,🗺️,2
topping,,🍒,2
topple,,⬇️,2
torch,,🔦,3
tore,,💔,1
toreador,,🐂,2
torment,,😖,2
torn,,💔,2
tornado,,🌪️,3
torpedo,,🚀,2
torpid,,😴,1
torpor,,😴,1
torque,,🔧,2
torrent,,🌊,2
torrential,,🌧️,2
torrid,,🔥,1
torsion,,🔩,1
torso,,🫲,2
tort,,⚖️,1
torte,,🍰,2
tortilla,,🌮,3
tortoise,,🐢,3
tortuous,,🌀,1
torture,,😖,2
toss,,🤾,2
tot,,🍼,1
total,,➕️,1
totalitarian,,🚫,1
totalitarianism,,🚫,1
totality,,💯,1
tote,,👜,2
totem,,🗿,2
totter,,🚶,1
toucan,,🦜,3
touch,,✋️,2
touche,,🤺,1
touched,,🥺,1
touching,,✋️,1
touchy,,😤,1
tough,,💪,2
toughen,,💪,1
toupee,,🦲,1
tour,,🚌,2
tourism,,🧳,2
tourist,,🧳,3
tournament,,🏆️,2
tourniquet,,🩹,2
tousle,,💇,1
tout,,📢,1
tow,,🚛,2
toward,,➡️,1
towards,,➡️,1
towel,,🧺,3
toweling,,🧺,1
towelling,,🧺,1
tower,,🗼,3
towering,,🗼,2
town,,🏘️,3
township,,🏘️,2
toxic,,☠️,3
toxicity,,☠️,2
toxicologist,,🧪,1
toxicology,,🧪,1
toxin,,☠️,2
toy,,🧸,3
trace,,👣,2
traceable,,🔍️,1
tracer,,🔍️,1
tracery,,🎨,1
trachea,,🫁,2
tracheae,,🫁,1
tracing,,✏️,2
track,,🛤️,3
tract,,📄,1
tractable,,👍️,1
traction,,🚗,2
tractor,,🚜,3
trade,,💱,2
trader,,💱,2
tradesman,,🛠️,2
tradition,,🎎,2
traditional,,🎎,1
traditionalist,,🎎,1
traduce,,😡,1
traffic,,🚦,3
tragedian,,🎭️,1
tragedy,,😢,2
tragic,,😢,2
trail,,🥾,2
trailer,,🚚,2
train,,🚆,3
trainee,,🎓️,2
training,,🏋️,2
traipse,,🚶,1
trait,,🧬,2
traitor,,🗡️,2
traitorous,,🗡️,1
trajectory,,➰️,1
tram,,🚊,3
trammel,,⛓️,1
tramp,,🚶,2
trample,,🦶,2
trampoline,,🤸,3
trance,,😵,1
tranquil,,😌,2
tranquility,,😌,2
tranquilize,,💉,1
tranquilizer,,💊,2
tranquillity,,😌,2
tranquillize,,💉,1
tranquillizer,,💊,2
transact,,🤝,1
transatlantic,,🌊,1
transceiver,,📡,1
transcend,,🌌,1
transcendence,,🌌,1
transcendent,,🌌,1
transcendental,,🌌,1
transcribe,,✍️,2
transcript,,📄,2
transcription,,📝,1
transducer,,🔌,1
transept,,⛪️,1
transfer,,➡️,2
transferable,,➡️,1
transference,,➡️,1
transfiguration,,✨️,1
transfigure,,✨️,1
transfix,,😲,1
transform,,🔄,2
transformation,,🦋,2
transformer,,🤖,1
transfuse,,🩸,1
transfusion,,🩸,2
transgress,,🚫,1
transgression,,🚫,1
transience,,⏳️,1
transient,,⏳️,1
transistor,,📻️,1
transit,,🚌,2
transition,,🔄,2
transitional,,🔄,1
transitive,,➡️,1
transitory,,⏳️,1
translate,,🌐,2
translation,,🌐,2
transliterate,,🔤,1
translucence,,🔍️,1
translucent,,🔍️,2
transmigrate,,➡️,1
transmigration,,➡️,1
transmissible,,🦠,1
transmission,,📡,2
transmit,,📡,2
transmittal,,📡,1
transmitter,,📡,3
transmutation,,🔄,1
transmute,,🔄,1
transnational,,🌍️,1
transoceanic,,🌊,1
transom,,🪟,1
transparency,,🪟,2
transparent,,🔍️,2
transpiration,,🌿,1
transpire,,🌱,1
transplant,,🌱,2
transplantation,,🌱,1
transport,,🚚,2
transportation,,🚚,3
transpose,,🔄,1
transposition,,🔄,1
transsexual,,⚧️,2
transverse,,↔️,1
transvestite,,👗,1
trap,,🪤,3
trapeze,,🤸,2
trapezoid,,🔷,2
trapezoidal,,🔷,1
trappings,,🎒,1
trash,,🗑️,3
trashy,,🗑️,1
trauma,,😰,2
traumata,,😰,1
traumatic,,😰,2
traumatize,,😰,1
travail,,😓,1
travel,,✈️,3
traveller,,🧳,2
travelog,,🎞️,1
travelogue,,🎞️,1
traverse,,🚶,1
travesty,,🎭️,1
trawl,,🎣,2
trawler,,🚢,2
tray,,🍽️,3
treacherous,,🐍,1
treachery,,🐍,1
treacle,,🍯,1
tread,,👣,2
treadle,,🦶,1
treason,,🗡️,2
treasonable,,🗡️,1
treasonous,,🗡️,1
treasure,,💰️,3
treasurer,,💰️,2
treasury,,🏦,2
treat,,🍬,2
treatable,,💊,1
treatise,,📄,1
treatment,,💊,2
treaty,,📜,2
treble,,🎵,1
tree,,🌳,3
treeless,,🏜️,1
trefoil,,☘️,2
trek,,🥾,2
trellis,,🌿,2
tremble,,😨,2
tremendous,,💯,1
tremolo,,🎵,1
tremor,,🌍️,2
tremulous,,😨,1
trench,,🕳️,2
trenchant,,🗡️,1
trend,,📈,2
trendy,,✨️,2
trepidation,,😨,1
trespass,,🚷,2
tress,,💇,2
trestle,,🌉,1
triad,,3️⃣,1
triage,,🏥,2
trial,,⚖️,2
triangle,,🔺,3
triangular,,🔺,2
triathlon,,🏊️,2
tribal,,🪘,1
tribe,,🪘,2
tribesman,,🪘,1
tribulation,,😓,1
tribunal,,⚖️,2
tribune,,⚖️,1
tributary,,🌊,1
tribute,,🎗️,1
trice,,⏱️,1
triceps,,💪,2
trick,,🎩,2
trickery,,🎩,1
trickle,,💧,2
trickster,,🎩,1
tricky,,🤔,1
tricolor,,🎨,1
tricycle,,🚲️,3
trident,,🔱,3
tried,,✅️,1
triennial,,📅,1
trifle,,🍰,2
trifling,,🤏,1
trig,,📐,1
trigger,,🔫,3
trigonometry,,📐,2
trill,,🎵,1
trillion,,🔢,2
trillionth,,🔢,1
trilogy,,📚️,2
trim,,✂️,2
trimaran,,⛵️,2
trimester,,🤰,1
trimming,,✂️,1
trinity,,3️⃣,1
trinket,,💍,2
trio,,3️⃣,2
trip,,✈️,2
tripartite,,3️⃣,1
tripe,,🍽️,1
triple,,3️⃣,2
triplet,,👶,2
triplicate,,📄,1
tripod,,📷️,3
triptych,,🖼️,1
trisect,,✂️,1
trite,,😐️,1
triumph,,🏆️,3
triumphal,,🏆️,2
triumphant,,🎉,2
triumvirate,,3️⃣,1
trivet,,🍳,1
trivia,,❓️,2
trivial,,🤏,1
triviality,,🤏,1
trivialize,,🤏,1
trod,,🚶,1
trodden,,🥾,1
troika,,3️⃣,1
troll,,🧌,3
trolley,,🚋,3
trollop,,💃,1
trombone,,🎺,3
trombonist,,🎺,2
troop,,🪖,2
trooper,,🪖,2
trophy,,🏆️,3
tropic,,🌴,2
tropical,,🌴,3
troposphere,,🌍️,1
trot,,🐎,2
troth,,💍,1
troubadour,,🎼,1
trouble,,😟,2
troublesome,,😤,1
trough,,🥣,2
trounce,,👊,1
troupe,,🎭️,2
trousers,,👖,3
trousseau,,👗,1
trousseaux,,👗,1
trout,,🐟️,3
trowel,,🛠️,2
troy,,⚖️,1
truancy,,🚫,1
truant,,🚫,1
truce,,🕊️,2
truck,,🚚,3
truculence,,😠,1
truculent,,😠,1
trudge,,🚶,2
true,,✅️,2
truffle,,🍫,2
truism,,✅️,1
truly,,✅️,1
trump,,🃏,1
trumpery,,🎩,1
trumpet,,🎺,3
truncate,,✂️,2
truncation,,✂️,1
truncheon,,🏏,1
trundle,,🛒,1
trunk,,🌳,2
truss,,🩹,1
trust,,🤝,2
trustee,,🤝,1
trusteeship,,🤝,1
trustful,,🤝,1
trusting,,🤝,1
trusty,,👍️,1
truth,,✅️,2
truthful,,✅️,2
try,,💪,2
trying,,😤,1
tryst,,💑,2
tsar,,👑,2
tsunami,,🌊,3
tub,,🛁,3
tuba,,🎺,3
tubby,,🍩,1
tube,,🛠️,2
tubeless,,🛞,1
tuber,,🥔,2
tubercle,,🫁,1
tubercular,,🫁,1
tuberculosis,,🫁,2
tuberous,,🥔,1
tubing,,🛠️,1
tubular,,🛠️,1
tuck,,👕,1
tucker,,😴,1
tuft,,🌾,2
tug,,🚢,2
tuition,,🎓️,2
tulip,,🌷,3
tulle,,👗,1
tumble,,🤸,2
tumbler,,🥃,2
tummy,,🤰,2
tumor,,🧬,2
tumult,,😵,1
tumultuous,,😵,1
tuna,,🐟️,3
tundra,,❄️,2
tune,,🎵,2
tuneful,,🎵,1
tuneless,,🔇,1
tuner,,📻️,2
tungsten,,⚙️,1
tunic,,👘,2
tunnel,,🕳️,3
turban,,👳,3
turbid,,🌫️,1
turbine,,🌀,2
turbot,,🐟️,1
turbulence,,🌪️,2
turbulent,,🌪️,2
turd,,💩,3
tureen,,🍲,2
turf,,🌱,2
turgid,,🎈,1
turgidity,,🎈,1
turkey,,🦃,3
turmeric,,🌿,2
turmoil,,😵,1
turn,,🔄,2
turnip,,🥔,3
turpentine,,🧴,1
turpitude,,😡,1
turquoise,,💎,2
turret,,🏰,2
turtle,,🐢,3
tush,,🍑,1
tusk,,🦷,2
tussle,,🤼,2
tussock,,🌾,1
tutelage,,🎓️,1
tutor,,🎓️,3
tutorial,,🎓️,2
tutu,,🩰,3
tux,,🤵,2
tuxedo,,🤵,2
twaddle,,🗣️,1
twain,,2️⃣,1
twang,,🎸,2
tweak,,🔧,2
tweed,,🧵,1
tweedy,,🧵,1
tweet,,🐦️,2
tweeter,,🔊,1
tweezers,,📎,2
twelfth,,🔢,1
twelve,,🔢,3
twentieth,,🔢,1
twenty,,🔢,3
twerp,,🙄,1
twice,,2️⃣,2
twiddle,,🤏,1
twig,,🌿,3
twiggy,,🌿,1
twilight,,🌆,3
twill,,🧵,1
twin,,👯,3
twine,,🧵,2
twinge,,😖,1
twinkle,,✨️,2
twinkling,,✨️,2
twirl,,🌀,2
twist,,🌀,2
twisted,,🌀,2
twister,,🌪️,3
twit,,🤪,2
twitch,,⚡️,2
twitter,,🐦️,2
two,,2️⃣,3
twosome,,👫,2
tycoon,,💼,2
tying,,🎀,2
tyke,,🧒,2
tympana,,🥁,1
tympanum,,🥁,2
type,,⌨️,2
typhoid,,🤒,2
typhoon,,🌀,3
typhus,,🤒,1
typical,,✅️,1
typify,,✅️,1
typist,,⌨️,2
typo,,❌️,2
typographer,,🖨️,1
typographical,,🖨️,1
typography,,🖨️,2
tyrannical,,👑,2
tyrannize,,👑,2
tyrannous,,👑,1
tyranny,,👑,2
tyrant,,👑,2
tyro,,🌱,1
tzar,,👑,2
ubiquitous,,🌐,2
ubiquity,,🌐,2
udder,,🐄,2
ugh,,😩,3
ugly,,🤢,2
uh,,🤔,1
ukulele,,🎸,2
ulcer,,🤒,2
ulcerate,,🤒,1
ulceration,,🤒,1
ulcerous,,🤒,1
ulna,,🦴,2
ulnae,,🦴,2
ulterior,,🤫,1
ultimata,,⚠️,1
ultimate,,🏆️,2
ultimatum,,⚠️,2
ultra,,➕️,1
umber,,🟤,2
umbilical,,🍼,2
umbrage,,😠,1
umbrella,,☂️,3
umiak,,🛶,2
umlaut,,🔤,1
ump,,🏫,1
umpire,,🏫,1
umpteenth,,🔢,1
unabashed,,😎,1
unabated,,🌊,1
unable,,🚫,2
unabridged,,📖,1
unacceptable,,🚫,2
unaccompanied,,🚶,1
unaccountable,,🚫,1
unaccustomed,,🚫,1
unacquainted,,🚫,1
unadorned,,🚫,1
unadulterated,,✅️,1
unaffected,,🚫,1
unalterable,,🔒️,1
unanimity,,🤝,2
unanimous,,🤝,2
unanswerable,,❓️,1
unanticipated,,😲,1
unappetizing,,🤢,2
unappreciated,,😔,1
unappreciative,,😒,1
unapproachable,,🚫,1
unarmed,,🚫,2
unashamed,,😎,1
unasked,,❓️,1
unassailable,,🛡️,1
unassuming,,😌,1
unattached,,🚫,1
unattended,,🚫,1
unavailing,,🚫,1
unavoidable,,⚠️,1
unaware,,😶,2
unawares,,😶,1
unbalanced,,⚖️,2
unbar,,🔓️,1
unbearable,,😩,2
unbeatable,,🏆️,2
unbeaten,,🏆️,1
unbecoming,,🚫,1
unbeknown,,❓️,1
unbeknownst,,❓️,1
unbelief,,🚫,1
unbelievable,,😲,3
unbeliever,,🚫,1
unbend,,📏,1
unbending,,🚫,1
unbiased,,⚖️,2
unbidden,,❓️,1
unblushing,,😐️,1
unbolt,,🔓️,2
unborn,,🤰,2
unbosom,,💬,1
unbound,,🔓️,2
unbounded,,♾️,1
unbridled,,🐎,1
unbroken,,✅️,1
unbuckle,,🔓️,2
unburden,,🎒,1
unbutton,,🔘,2
uncanny,,👻,2
uncaring,,💔,1
unceasing,,♾️,1
uncensored,,🔞,1
unceremonious,,🚫,1
uncertain,,❓️,3
uncertainty,,❓️,2
unchanged,,➡️,1
uncharitable,,😒,1
uncharted,,🗺️,2
unchecked,,✅️,1
uncivil,,😠,1
uncivilized,,🐒,1
unclasp,,🔓️,1
unclassified,,📄,1
uncle,,👨,3
unclean,,🧹,2
unclear,,❓️,2
unclothed,,👙,1
uncluttered,,✨️,1
uncoil,,🌀,1
uncomfortable,,😖,2
uncommitted,,🚫,1
uncommon,,🌟,1
uncommunicative,,🤐,2
uncomplimentary,,😒,1
uncompromising,,🚫,1
unconcern,,😐️,1
unconcerned,,😐️,1
unconditional,,♾️,1
unconscionable,,😠,1
unconscious,,😵,3
uncontaminated,,✨️,1
uncontested,,✅️,1
uncontrollable,,🌀,1
unconventional,,🎭️,1
unconvincing,,🚫,1
unconvincingly,,🚫,1
uncoordinated,,🤪,1
uncork,,🍾,2
uncorroborated,,❓️,1
uncountable,,🔢,1
uncounted,,🔢,1
uncouple,,🔗,1
uncouth,,🤢,1
uncover,,🔓️,2
unctuous,,🛢️,1
uncut,,✂️,1
undamaged,,✅️,1
undaunted,,💪,1
undecided,,🤷,2
undecipherable,,❓️,1
undefeated,,🏆️,1
undemanding,,😌,1
undemocratic,,🚫,1
undemonstrative,,😐️,1
undeniable,,✅️,1
undependable,,🚫,1
under,,⬇️,2
underachieve,,📉,1
underage,,🚫,1
underarm,,💪,1
underbelly,,🦎,1
underbid,,💰️,1
underbrush,,🌿,1
undercarriage,,🚗,1
undercharge,,💰️,1
underclass,,🏫,1
underclassman,,🏫,1
underclothes,,🩲,2
underclothing,,🩲,2
undercoat,,🎨,1
undercover,,🕵️,2
undercurrent,,🌊,1
undercut,,✂️,1
underdeveloped,,📉,1
underdog,,🐶,2
underdone,,🍳,1
underemployed,,📉,1
underestimate,,📉,1
underexpose,,📷️,1
underfoot,,👣,1
undergarment,,🩲,2
undergo,,➡️,1
undergone,,✅️,1
undergraduate,,🎓️,2
underground,,🚇️,2
undergrowth,,🌿,2
underhand,,🤫,1
underhanded,,🤫,1
underlain,,⬇️,1
underlay,,⬇️,1
underlie,,⬇️,1
underling,,🤝,1
underlying,,⬇️,1
undermine,,⛏️,1
underneath,,⬇️,2
undernourished,,🍽️,1
underpaid,,💰️,1
underpants,,🩲,3
underpass,,🌉,2
underpay,,💰️,1
underpinning,,🏗️,1
underplay,,🎭️,1
underprivileged,,😢,1
underrate,,📉,1
underscore,,➖️,2
undersea,,🌊,2
undersecretary,,💼,1
undersell,,💰️,1
undershirt,,👕,2
undershorts,,🩲,2
underside,,⬇️,1
undersigned,,✍️,1
undersized,,📏,1
underskirt,,👗,1
undersold,,💰️,1
understaffed,,🚫,1
understand,,🧠,2
understandable,,✅️,1
understanding,,🧠,2
understandingly,,🧠,1
understate,,📉,1
understatement,,📉,1
understood,,✅️,2
understudy,,🎭️,2
undertake,,✅️,1
undertaken,,✅️,1
undertaker,,⚰️,3
undertaking,,🛠️,1
undertone,,🔊,1
undertook,,✅️,1
undertow,,🌊,2
undervalue,,📉,1
underwater,,🤿,3
underway,,➡️,1
underwear,,🩲,3
underweight,,📉,1
underwent,,➡️,1
underworld,,👹,2
underwrite,,✍️,1
underwritten,,✍️,1
underwrote,,✍️,1
undeserving,,🚫,1
undesirable,,🚫,1
undeveloped,,📉,1
undid,,↩️,1
undies,,🩲,2
undignified,,😳,1
undiminished,,✅️,1
undisturbed,,😌,1
undo,,↩️,2
undoing,,↩️,1
undone,,↩️,2
undoubted,,✅️,1
undress,,👙,3
undue,,🚫,1
undulate,,🌊,2
undulation,,🌊,1
unduly,,🚫,1
undying,,♾️,1
unearned,,💰️,1
unearth,,⛏️,2
unearthly,,👻,1
uneasy,,😟,2
uneducated,,🚫,1
unembarrassed,,😎,1
unemotional,,😐️,2
unemployable,,🚫,1
unemployed,,💼,2
unemployment,,💼,2
unending,,♾️,1
unendurable,,😩,1
unenthusiastic,,😐️,1
unequal,,⚖️,1
unequaled,,🏆️,1
unequalled,,🏆️,1
unequivocal,,✅️,1
unerring,,🎯,1
uneven,,〰️,2
uneventful,,😐️,1
unexceptionable,,✅️,1
unexceptional,,😐️,1
unexpected,,😲,2
unexplored,,🗺️,1
unfailing,,✅️,1
unfair,,⚖️,2
unfaithful,,💔,2
unfamiliar,,❓️,1
unfamiliarity,,❓️,1
unfasten,,🔓️,2
unfathomable,,🌊,1
unfavorable,,👎️,2
unfeeling,,😐️,1
unfeigned,,✅️,1
unfettered,,🔓️,1
unfinished,,🚧,2
unfit,,🚫,1
unflappable,,😌,1
unflinching,,😐️,1
unfold,,📖,2
unforgettable,,💭,2
unfortunate,,😔,2
unfounded,,🚫,1
unfriendly,,😠,2
unfurl,,🚩,2
unfurnished,,🚫,1
ungainly,,🤪,1
ungentlemanly,,😒,1
ungodly,,👹,1
ungovernable,,🌀,1
ungracious,,😒,1
ungrateful,,😒,2
ungrudging,,😊,1
unguarded,,🚫,1
unguent,,🧴,1
unhand,,✋️,1
unhappy,,😢,3
unhealthy,,🤢,2
unheard,,🙉,1
unhesitating,,✅️,1
unhesitatingly,,✅️,1
unhindered,,✅️,1
unhinge,,🚪,1
unhitch,,🔓️,1
unholy,,👹,1
unhook,,🔓️,2
unhorse,,🐎,1
unicameral,,🏛️,1
unicorn,,🦄,3
unicycle,,🚲️,3
unidentified,,❓️,2
unification,,🤝,1
uniform,,👔,3
uniformity,,📏,1
unify,,🤝,2
unilateral,,➡️,1
unimaginative,,😐️,1
unimpeachable,,✅️,1
unimportant,,🚫,1
unimpressed,,😐️,2
unimpressive,,😐️,1
uninhabited,,🏚️,2
uninhibited,,😜,1
uninspired,,😐️,1
